doc_id,text,p_green,u,llm_green_suggested,llm_confidence,llm_rationale,is_green_human,human_notes
8392378,"1. A data processing system comprising: one or more processors; one or more memories coupled to the one or more processors; at least one input/output (I/O) adapter that enables connection to an external network with a shared storage repository; and a virtualization management component executing within the data processing system to generate a plurality of operating system (OS) partitions including a first virtual I/O server (VIOS) partition, which performs the functions of: configuration backup and to return a respective second XML configuration file to a single collating storage location;",0.5033199235152904,0.9933601529694192,,,,,
8662016,"1. A thistle seed or Nyjer seed bird feeder, comprising: an elongated, sock-like tubular feeder body having a selectively closable upper end, a lower end, and a non-metallic mesh wall extending therebetween; said mesh wall defining feed openings which are small enough to prevent bird feed in said feeder body from freely passing therethrough but which are large enough so that birds may feed therethrough; a plurality of vertically spaced-apart flexible feed baffle members positioned in said feeder body and secured thereto above said lower end thereof; each of said flexible feed baffle members maintaining a certain amount of bird feed at that level in said feeder body while permitting bird feed to pass downwardly therethrough; each of said feed baffle members comprising an inverted, truncated funnel member; each of said funnel members of said feed baffle members including a lower peripheral portion which is positioned closely to the inside surface of said feeder body, a truncated, inverted conical portion, having upper and lower ends, which extends upwardly from said lower peripheral portion, and a generally cylindrical portion, having upper and lower ends, which extends upwardly from said upper end of said truncated, inverted conical portion; and a plurality of flexible support members secured to and extending between said upper end of said cylindrical portion of each of said feed baffle members and said feeder body which maintain said generally cylindrical portion and said conical portion thereof in a functional position; said feeder body and each of said feed baffle members being comprised of a flexible material which permits said feeder body and said feed baffle members to be folded or collapsed for shipment or storage when said feeder body is empty of bird feed.",0.49636004293723224,0.9927200858744645,,,,,
8822910,"1. A method for tuning a gamma camera having a plurality of photosensors, a plurality of high voltage Digital-to-Analog converters (DAC HV ), and a plurality of photosensor Digital-to-Analog converters (DAC DET ) associated with each photosensor, comprising: a) exposing the photosensors to scintillation photons corresponding to nuclear radiation of known energy; b) measuring an energy output corresponding to each specific photosensor; c) calculating an average energy output of all photosensors in said camera; d) calculating a difference between the average energy output of all photosensors and a target energy output of all photosensors; e) converting the difference to a corresponding calculated high voltage Dac change value; f) calculating for said DAC g) calculating an energy change between measured energy output of each photosensor and said average energy output; h) calculating, for each of said DAC i) determining photosensor Dac values for each of said DAC j) repeating steps b-i until convergence is achieved between the average energy, measured energy output, and target energy output.",0.4961999079257566,0.9923998158515132,,,,,
9200227,"1. A fire-kindler comprising a portable pocket-sized geometrically shaped plate having a perpendicular perimeter communication between a top surface and a bottom surface for ignition, said plate formed from a single element of combustible material wherein a plurality of mechanically introduced air apertures pass completely there through in a perpendicular direction, each of said air apertures providing a vertical cooperative updraft during combustion, each of said air apertures provide an air-flow velocity and an air and fuel gas mixture, each of said air apertures further include a substantially vertical interior configuration which includes a constricted upper portion of the aperture, wherein each of the constricted aperture upper portion providing an increase in the air-flow velocity and cooperatively provides an exited combustible premix of air and fuel gas mixture within and vertically through each of said air apertures through said plate having a pattern of arrangement with said plurality of said air apertures whereby each of the exited combustible premixes shall emanate, and ignite into a vertical flame during combustion, said pattern of arrangement providing an accumulation comprised of said flame, emanation and vertical cooperative updraft, said accumulation providing a combined delivery of a cumulative effect which is comprised of more neutral flames from the air and fuel gas constricted premixes and of the constricted increases of the flame velocities, whereby the fire-kindler will produce a unified vertical flame of said plate and draw potential heat together into a hotter and more steady solitary flame.",0.49607483690940324,0.9921496738188065,,,,,
8816865,1. A method of calculating the quality of a steam mixture comprising the steps of: passing the steam mixture from a high pressure region to a low pressure region through a first pressure reducer; heating the steam mixture in the low pressure region; measuring both the temperature and pressure of the steam in both the high pressure region and the low pressure region; and calculating the quality of the steam mixture from the measured temperatures and pressures.,0.49605650476450325,0.9921130095290065,,,,,
9049689,"1. A method implemented by a user equipment of controlling activation of at least one cell in a radio communication network comprising a number of radio base stations, said method comprising: receiving, from a radio base station managing an active cell, random access enabling information applicable to a passive other cell of a radio base station currently not transmitting any cell-defining information for said other cell; and transmitting, based on said random access enabling information, a random access to said radio base station of said other cell to activate said other cell and cause said radio base station of said other cell to start transmission of cell-defining information for said other cell.",0.5039466386002218,0.9921067227995564,,,,,
9371959,"1. A storage and charging station comprising at least one appliance connection plug, and a support for electronic appliances, the support comprising a hollow profile having a first channel extending in a longitudinal direction of the support and adapted to receive the at least one appliance connection plug, characterized in that the first channel has the basic shape of a cylinder whose inner diameter substantially corresponds to the outer diameter of a cylindrical base element of the connection plug, wherein the connection plug is pivotable about the middle axis of the cylinder, and wherein the first channel provides the connection plug with a linear guidance in the longitudinal direction so that the connection plug is slidable in the longitudinal direction and pivotable within a predetermined angular range in a direction perpendicular to the longitudinal direction.",0.5040052364016663,0.9919895271966674,,,,,
9057419,"1. A link chain comprising: chain links, each of the chain links being connected to the next by a chain articulation and having at least two link plates, the link plates being made of alloyed steel and having at least two link openings, wherein one link pin extends through each of the link openings to form a chain articulation, wherein the link plates are manufactured from a boron-manganese steel and are formed using at least one of a cutting process and a punching process, and wherein the mass proportion of carbon in the boron-manganese steel is between 0.35% and 0.45% by weight.",0.49592334531959714,0.9918466906391943,,,,,
8607927,"1. A multilayer laminate for use as a flame barrier comprising (i) a first polymeric film layer capable of withstanding a temperature of at least 200 C for at least 10 min, (ii) a first adhesive layer having an areal weight of from 2 to 40 gsm capable of activation at a temperature of from 75 to 200 degrees C., (iii) an inorganic refractory layer, (iv) a second adhesive layer having an areal weight of from 2 to 40 gsm capable of activation at a temperature of from 75 to 200 degrees C., and (v) a second polymeric film layer capable of withstanding a temperature of at least 200 C for at least 10 min, wherein at least one of the first or second polymeric film layers is thermoplastic;",0.4958919523086352,0.9917839046172704,,,,,
9577109,"1. A transparent conductive film comprising: a compound having a crystalline structure and of Chemical Formula 1: wherein: R is Sc, Fe, Cu, Ga, Y, In, Er, Tm, Yb, or Lu, X is Al, A is Mg, Mn, Co, or Zn, m is 1 to 4, n is 1 to 7, and p and q represent an atom content ratio of greater than 0 to 1 or less independently of each other.",0.5041113628184675,0.9917772743630651,,,,,
8864017,"1. A reusable plastic container, the container comprising: a plastic container body having opposing side panels and opposing end panels; the container body having top side panel flaps attached to a top portion of each side panel, and bottom side panel flaps attached to a bottom portion of each side panel; the container body having top end panel flaps attached to a top portion of each end panel, and bottom end panel flaps attached to a bottom portion of each end panel; and the top and bottom side panel flaps each defined with respect to the side panels by a fold line, each of the fold lines including at least a first scored portion and a separate at least a first welded portion, wherein the scored and welded portions alternate along a continuous section of the fold line.",0.5041473146217769,0.9917053707564463,,,,,
8602099,"1. A process for the production of mineral oil from underground mineral oil deposits in which at least one production well and at least one injection well have been sunk, comprising at least the following process steps: (1) forcing aqueous, gel-forming formulations (F) through an injection well into the mineral oil deposit, the formulations (F) comprising water and one or more chemical components, which, after being forced into the deposit, form gels under the influence of the deposit temperature, followed by (2) production of oil through at least one production well, wherein the deposit in the region between the injection well and the production well has a temperature distribution with a minimum temperature T in a step upstream of process step (1), the temperature distribution in the region between the injection well and the production well is analyzed, and in process step (1), at least two different portions of aqueous, gel-forming formulations (F) are injected successively into the formation, each of the portions being capable of gel formation at a temperature or in a temperature range within a span of from T",0.5042341247411984,0.9915317505176031,,,,,
8496815,"1. A modular system for recovering iodine from an aqueous brine, comprising: an oil well for producing a flow of aqueous brine; a pipe connected to the oil well for carrying the flow of aqueous brine; a head tank connected to the pipe to receive a portion of the flow of aqueous brine passing through the pipe; a bypass mechanism disposed in the pipe to permit the head tank to capture said portion of the flow of aqueous brine passing through the pipe; a pH controller that acidifies brine received from the head tank to a desired acidity; an oxidizer that converts iodide in the acidified brine to elemental iodine; and at least one activated carbon contactor module removably inserted into a stream of oxidized brine provided by the oxidizer, wherein the at least one activated carbon contactor module binds the molecular iodine to form an iodine complex.",0.4957455324528672,0.9914910649057344,,,,,
8651282,"1. An apparatus for segregating particulate material by density and/or size to concentrate a contaminant contained within part of the particulate material for separation from the rest of the particulate material, comprising: (a) an enclosed fluidizing bed having (i) a receiving inlet for receiving the particulate material; (ii) an inlet opening for receiving a fluidizing stream for fluidizing at least a portion of the particulate material to create without mechanically-applied oscillation a first fluidized particulate material stream, and a first non-fluidized particulate material stream containing an increased concentration of the contaminant relative to the particulate material; (iii) a discharge outlet for discharging a portion of the fluidizing stream containing elutriated fines from the particulate material feed; (iv) a discharge outlet for discharging the first fluidized particulate material stream; and (v) discharge outlet for discharging the first non-fluidized particulate material stream containing the increased concentration of the contaminant; (b) a collector box positioned to receive the first non-fluidized particulate material stream discharged from the fluidizing bed, the collector box including means for directing a second fluidizing stream through the first non-fluidized particulate material stream as it is transported through the collector box to fluidize at least a portion of the first non-fluidized particulate material stream to create without mechanically-applied oscillation (i) a second non-fluidized particulate material stream from the first non-fluidized particulate material stream containing a further increased concentration of the contaminant and (ii) a second fluidized particulate material stream containing elutriated fines from the first non-fluidized particulate material stream; (c) a first fluidizing stream operatively connected to the inlet opening of the fluidizing bed for introducing the first fluidizing stream into the fluidizing bed to achieve separation of the first fluidized particulate material stream from the first non-fluidized particulate material stream; and (d) a second fluidizing stream operatively connected to the collector box for introducing the second fluidizing stream into the collector box to achieve separation of the second non-fluidized particulate material stream from the first non-fluidized particulate material stream.",0.5042870528504568,0.9914258942990863,,,,,
8553640,"1. A communications system for exchange of information between a base station and a terminal by a multicarrier transmission mode using a plurality frequency bands, the communication system comprising: a transmission data generator configured to generate frequency band set information indicating which frequency band is to be used for transmission of dedicated user data information between said base station and said terminal, wherein the frequency band set is made variable; a transmitter configured to transmit the frequency band set information by using a specific frequency band which is set from among a plurality of frequency band assigned to the communications system, and to transmit dedicated user data information by using the frequency band set and the specific frequency band at a time; and a receiver configured to receive the frequency band set information by using the specific frequency band, wherein the frequency band set as at least one frequency band set from among said plurality of frequency bands without the specific frequency band.",0.5043372403268199,0.9913255193463602,,,,,
9337879,"1. A system, comprising: a first transceiver module comprising:",0.4956381375769343,0.9912762751538686,,,,,
8536377,"1. A process for preparing N,N-substituted 3-aminopropan-1-ols by a) reacting secondary amine with acrolein at a temperature of (−50) to 100° C. and a pressure of 0.01 to 300 bar, and b) reacting the reaction mixture obtained in stage a) with hydrogen and ammonia in the presence of a hydrogenation catalyst at a pressure of 1 to 400 bar,",0.49557001971662745,0.9911400394332549,,,,,
8647503,"1. A wash flow filter assembly for use in an associated aircraft engine, the assembly comprising: a housing having an inlet and first and second outlets in fluid communication with one another; a filter disposed along a fluid path between the inlet and the first outlet whereby filtered material separated by the filter is washed therefrom and carried by throughflow fluid to the first outlet; the second outlet located downstream of the filter from the inlet and receiving filtered fluid flow therefrom; a movable poppet disposed along the fluid path for varying the amount of flow along the fluid path; and a recirculating passage in the movable poppet for redirecting at least a portion of throughflow from a location downstream of the poppet toward an upstream end of the poppet along the fluid path.",0.5045326360841015,0.990934727831797,,,,,
9086126,"1. An assembly comprising: a housing enclosing a disconnect clutch, a motor and a gear train; and a drive shell surrounding a torque converter, the drive shell including an input attached to an engine, a tubular output connected to a disconnect clutch input, the disconnect clutch and the motor located between the torque converter and gear train.",0.49546254534524714,0.9909250906904943,,,,,
8464594,"1. A gas nozzle measurement apparatus comprising: (a) a controllable gas source to provide across a gas plate having gas nozzles, a flow of gas at a constant pressure or constant flow rate; and (b) a sensor plate sized to cover an area comprising at least a portion of the front face of the gas plate, the sensor plate comprising gas flow sensors arranged in locations that correspond to positions of individual gas nozzles of the gas plate such that each gas flow sensor can measure a pressure, flow rate, density or velocity of a gas stream passing through the individual gas nozzle that faces a gas flow sensor, and generate a signal indicative of, or display, the pressure, flow rate, density or velocity of the gas stream passing through the individual gas nozzle.",0.49538898749461396,0.9907779749892279,,,,,
9499455,"1. A process for the selective dimerization of ethylene to 1-butene, said process comprising selectively dimerizing ethylene in the presence of a catalytic composition comprising at least one alkoxy or aryloxy titanium compound, at least one ether compound, and at least one aluminum compound, in which the molar ratio between the ether compound and the alkoxy or aryloxy titanium compound is more than 10 and the molar ratio between the aluminum compound and the alkoxy or aryloxy titanium compound is more than 4.",0.4953698725560639,0.9907397451121278,,,,,
9112984,"1. A method of monitoring an acoustic environment of a mobile device, the method comprising: receiving, by the mobile device, acoustic input from the environment of the mobile device while the mobile device is operating in a low power mode; detecting whether the acoustic input includes a voice command from a user without requiring receipt of an explicit trigger from the user; and initiating responding to the detected voice command.",0.49534950442024417,0.9906990088404883,,,,,
9506007,1. A low sulfur marine distillate fuel trunk piston diesel engine lubricating oil composition comprising: (a) a major amount of a Group I base oil and/or a Group II base oil; (b) a detergent composition comprising: wherein the ratio of weight % medium overbased detergent to weight % high overbased detergent is from about 0.1:1 to 10:1; wherein the TBN of the composition is less than 30 mg KOH/g; wherein the composition does not contain:,0.5046721967994364,0.9906556064011272,,,,,
9305469,"1. A method of mounting a subsea antifouling sign to a structure or equipment to be deployed subsea, the method comprising the steps of: providing a subsea antifouling sign, the sign comprising: removing the protective lining from the adhesive layer or coating; attaching the subsea antifouling sign to the structure by adhering the adhesive layer or coating to a surface of the structure; and sealing a gap between a perimeter of the body of the antifouling material and the subsea structure or equipment surface with a separate bead of adhesive material, wherein the adhesive material is selected from the group consisting of acrylic cement, polyurethane materials, epoxy materials and RTV silicones.",0.49529288181036585,0.9905857636207317,,,,,
8722791,"1. A polyvinylidene fluoride resin composition comprising: 100 parts by mass of a resin component containing two polyvinylidene fluorides which differ either in average particle size, or in melt flow rates, or both, in a total amount of 50 to 95% by mass and polymethyl methacrylate in an amount of 5 to 50% by mass; 7 to 40 parts by mass of a white inorganic pigment; and 0.01 to 7 parts by mass of an inorganic coloring pigment other than the white inorganic pigment for toning; at least one of the two polyvinylidene fluorides having an MFR (melt flow rate) of 3 to 35 g/10 min determined at a temperature of 230° C. and a load of 3.8 kg in accordance with JIS K 7210, method A, the polymethyl methacrylate having an MFR (melt flow rate) of 2 to 20 g/10 min determined at a temperature of 230° C. and a load of 10 kg in accordance with JIS K 7210, method A.",0.504716029358326,0.9905679412833479,,,,,
8946874,"1. An integrated circuit comprising: a substrate layer having an active device disposed thereon; a dielectric layer disposed over the active device; a metal layer disposed over the dielectric layer, the metal layer electrically connected to the active device by metal features disposed in the dielectric layer; and a protection layer on top of the metal layer and in physical contact with the metal layer, wherein a first portion of the protection layer contains a thermal neutron absorbing material that is an elemental impurity selected from the group consisting of Gd, Sm, Cd, and combinations thereof, wherein the first portion of protection layer extends past the metal layer and contacts a topmost surface of the dielectric layer, and wherein at least a portion of the thermal neutron absorbing material is disposed below a topmost surface of the metal layer.",0.4952407503885591,0.9904815007771182,,,,,
9332192,"1. An image generating device, comprising: a light receiving sensor including a plurality of light receiving elements for receiving light that has passed through a lens; a shutter for blocking the light that reaches the light receiving sensor; an exposure start control unit for starting exposure by performing reset of the light receiving sensor at a designated exposure start timing; an image generating unit for generating image data according to the amount of light received by the light receiving sensor from when exposure starts until it ends; and an exposure start timing control unit for generating a plurality of the image data at a plurality of timings during movement of the shutter while the movement of the shutter is executed one or more times, and for determining the exposure start timing based on the plurality of the image data, each of the plurality of the image data including a plurality of pixels corresponding to the plurality of the light receiving elements, wherein the exposure start timing control unit generates each of the plurality of image data by simultaneously reading exposure amounts from the plurality of the light receiving elements including the light receiving element on which a shutter shadow is projected and the light receiving element on which the shutter shadow is not projected.",0.49502091911522017,0.9900418382304403,,,,,
9574324,"1. A work machine comprising: two or more actuators to drive a common drive object, the actuators including at least one hydraulic actuator and one electric actuator; a hydraulic pump for to supply pressurized fluid to the hydraulic actuator; an electric power supply device to supply electricity to the electric actuator; an operating device having a control lever to output, through a single operation via the control lever, an operating signal for concurrently operating the hydraulic actuator and the electric actuator; a controller configured to switch between a plurality of drive modes including a hydraulic-alone drive mode and an electric-alone drive mode, wherein the hydraulic-alone drive mode drives only the hydraulic actuator among the two or more actuators to thereby drive the drive object when the operating device is operated, and the electric-alone drive mode drives only the electric actuator among the two or more actuators to thereby drive the drive object when the operating device is operated; and an input device used by an operator to select, at the operator's request, any one of the plurality of drive modes including the hydraulic-alone drive mode and the electric-alone drive mode, wherein, when one of the hydraulic-alone drive mode or the electric-alone drive mode is selected with the input device, the controller is further configured to switch the drive mode of the drive object in accordance with the drive mode thus selected.",0.49496366747535664,0.9899273349507133,,,,,
8802119,"1. A method of treating an FAAH-mediated disorder comprising administering to a subject in need thereof a therapeutically effective amount of a compound of formula I: or a pharmaceutically acceptable salt, solvate or prodrug thereof, or mixture thereof, wherein: m is 1 when m is 0 when X X X n is 0 or 1; provided that at least one of X Z Z or alternatively, Z R R R R R R R R R R R R R p, q, r, and t, at each occurrence, each independently is selected from 1, 2, 3, 4, 5 and 6; wherein the FAAH-mediated disorder is a pain disorder or an inflammatory disorder.",0.49495954548550736,0.9899190909710147,,,,,
9850756,"1. A method for construction of an underground reservoir, the method comprising the steps of: a) drilling a first well and a second well extending from a ground surface to a limestone layer, disposing at least one channel in the limestone layer to connect the first well and the second well, and inserting a first sleeve and a second sleeve in the first well and the second well, respectively; b) introducing carbon dioxide having a gas pressure of at least 1 MPa from a carbon dioxide storage tank into a first carbon dioxide absorption solution in an absorption tower to yield a carbon dioxide solution, injecting the carbon dioxide solution into the first sleeve and allowing the carbon dioxide solution to flow to the limestone layer through the first sleeve and react with limestone to yield a solution of calcium bicarbonate, thereby forming a cavern with the solution of calcium bicarbonate being contained in the cavern, and discharging the solution of calcium bicarbonate out of the second sleeve; c) collecting the solution of calcium bicarbonate; decompressing the solution of calcium bicarbonate; decomposing calcium bicarbonate in the solution of calcium bicarbonate to carbon dioxide, water, calcium carbonate, and a second carbon dioxide absorption solution; separating carbon dioxide from the second carbon dioxide absorption solution by using a vacuum pump; crystallizing, precipitating, and discharging calcium carbonate by using a crystallizer; then transporting the second carbon dioxide absorption solution to the absorption tower; transporting carbon dioxide to the carbon dioxide storage tank; and storing calcium carbonate; and d) repeating steps b) and c) until the cavern reaches a desired size, discharging solutions from the cavern to yield the underground reservoir.",0.49493736256652887,0.9898747251330577,,,,,
9512363,"1. A method for extracting bitumen from an oil sand stream, the method comprising at least the steps of: (a) providing an oil sand stream; (b) contacting the oil sand stream with a liquid comprising a non-aqueous solvent thereby obtaining a solvent-diluted oil sand slurry; (c) screening the solvent-diluted oil sand slurry thereby obtaining a screened oil sand slurry and a rejects stream; (d) introducing the rejects stream into a water bath from a confined space; (e) transporting the rejects stream through the water bath to a space above the surface of the water bath, wherein the space above the water bath is the atmosphere and the rejects stream is transported through the water bath under a weir, the weir separating the confined space from the atmosphere; and (f) extracting bitumen from the screened oil sand slurry obtained in step (c).",0.49488353443300703,0.9897670688660141,,,,,
9312607,"1. A package for active electronics, comprising: a housing structure configured to house the active electronics; a connector element; and an interposer element adhered to the housing structure by epoxy, mechanically fastened to the connector element and disposed to define a tie point between the housing structure and the connector element such that the tie point is remote from respective edges of the housing structure and the connector element.",0.49487736488772477,0.9897547297754495,,,,,
9119146,"1. A method comprising: determining a duration of a discontinuous reception cycle for a user terminal, wherein the beginning of the cycle triggers a first active period during which the user terminal is in an active mode; determining an interval between periodic channel quality indicator reports for the user terminal; aligning the discontinuous reception cycle with the interval between the periodic channel quality indicator reports such that the periodic channel quality indicator is transmitted within the first active period of the discontinuous reception cycle; receiving the periodic channel quality indicator during the first active period of the discontinuous reception cycle, obtaining an up-to-date channel quality indicator for the discontinuous reception cycle; and scheduling the user terminals for downlink transmission by taking the received periodic channel quality indicator into account.",0.49484922656601493,0.9896984531320299,,,,,
9258735,"1. A wireless end-user device, comprising: a wireless wide area network (WWAN) modem to communicate data for Internet service activities between the device and at least one WWAN, when configured for and connected to the WWAN; a non-transitory memory to store a configurable differential traffic control policy; a service processor to implement",0.5051527238424747,0.9896945523150507,,,,,
8443176,"1. A method for reducing cache memory pollution, comprising: fetching an instruction stream from a current cache line; preventing a fetching for the instruction stream from a next sequential cache line until pre-fetching from the next sequential cache line is permitted; searching instructions to be pre-fetched from the instruction stream for a next predicted taken branch instruction; permitting fetching of the instruction stream from the next sequential cache line based on determining that the next predicted taken branch instruction is not in the current cache line; determining whether a length of the instruction stream extends beyond a length of the current cache line based on the next predicted taken branch instruction; continuing preventing the fetching for the instruction stream from the sequential cache line based on determining that the length of the instruction stream does not extend beyond the length of the current cache line, and continuing preventing the fetching for the instruction stream is dependent on determining if the length of the instruction stream extends beyond the length of the current cache line within an amount of time; allowing the fetching for the instruction stream from the next sequential cache line based on determining that the length of the instruction stream extends beyond the length of the current cache line and comprising allowing the fetching for the instruction stream from the next sequential cache line after the amount of time.",0.5053624117749388,0.9892751764501224,,,,,
9763134,"1. A method performed by a user equipment (UE) for wireless communication, the method comprising: receiving, by the UE, an authentication load indicator from an access point (AP), the authentication load indicator indicates an amount of authentication traffic at a network entity; and determining, by the UE, to perform authentication with the network entity based at least in part on the authentication load indicator.",0.5054131898950062,0.9891736202099877,,,,,
9539229,"1. A method for the prophylaxis or treatment of damage in intestinal tract barrier function or a disease caused by the damage in a mammal, comprising administering an effective amount of a hydroxlyated fatty acid having 18 carbon atoms and having a hydroxyl group at the 10-position to the mammal, thereby treating or preventing damage in intestinal tract barrier function or a disease caused by the damage.",0.4945729207837373,0.9891458415674746,,,,,
9783214,"1. An operation management device that manages an operation of a plurality of vehicles traveling along a track, the operation management device comprising: a vehicle position acquisition unit that acquires positions of the plurality of vehicles present on the track; a density calculation unit that calculates density of the plurality of vehicles traveling within a predetermined range on the track; and a departure determination unit that adjusts a departure time of a predetermined target vehicle by changing a time to transmit a departure instruction to the target vehicle on the basis of one or both of: front direction density indicating density of vehicles traveling in a range which is defined ahead of the target vehicle within a predetermined distance therefrom and moves with the target vehicle, and rear direction density indicating density of vehicles traveling in a range which is defined behind the target vehicle within a predetermined distance therefrom and moves with the target vehicle.",0.4944289783836542,0.9888579567673084,,,,,
9708316,"1. The compound of the formula wherein: R is or a heterocyclic or heterobicyclic group substituted with 0-4 R 2 ; X R R R R R R R R R R R m is 0, 1, 2, 3, or 4; n is 0, 1, 2 or 3; and/or a pharmaceutically acceptable salt, tautomer or stereoisomer thereof.",0.49442635187954714,0.9888527037590943,,,,,
8539010,"1. A virtual machine, comprising: a computer including a memory, a processor, a timer and an input/output (I/O) device; and a virtual machine monitor to be loaded on the memory and executed by the processor, the virtual machine monitor controlling execution of at least one guest operating system (OS) on the processor, accepting a process request from the guest OS to the computer and handing over a result of execution made by the computer in response to the process request to the guest OS, wherein the virtual machine monitor makes the processor function as: a unit to receive a timer setting from the guest OS, the timer setting being for making the timer generate a timer interrupt after a lapse of a setting period; a timer changing unit to change the setting period set in the timer setting so that a ratio of first I/O wait time to first I/O process time other than the first I/O wait time becomes approximate to a ratio of second I/O wait time to second I/O process time, the first I/O wait time being time recognized by the guest OS as I/O wait time, time first I/O process time being time recognized by the guest OS as I/O process time, the second I/O wait time being time recognized by the virtual machine monitor as I/O wait time, and the second I/O process time being time recognized by the virtual machine monitor as I/O process time; a unit to set the timer setting with the changed setting period in the timer; and a unit to notify, when receiving the timer interrupt, the guest OS of occurrence of the timer interrupt.",0.5055858411396881,0.9888283177206239,,,,,
9236796,"1. A method of having a negative output voltage at a negative output terminal of a charge pump tracking a positive output voltage at a positive output terminal of the charge pump, wherein the charge pump comprises a first switch, a second switch, a third switch, a fourth switch, an inductor, a first output capacitor, a flying capacitor and a second output capacitor, wherein: the inductor having a first end and a second end, wherein the first end is coupled to an input terminal; the first switch having a first end, a second end and a control end, wherein the first end of the first switch is coupled to the second end of the inductor, and the second end of the first switch is coupled to a reference ground; the second switch having a first end, a second end and a control end, wherein the first end of the second switch is coupled to the second end of the inductor, and the second end of the second switch is coupled to the positive output terminal; the first output capacitor having a first end and a second end, wherein the first end of the first output capacitor is coupled to the second end of the second switch, and the second end of the first output capacitor is coupled to the reference ground; the flying capacitor having a first end and a second end, wherein the first end of the flying capacitor is coupled to the second end of the inductor; the third switch having a first end, a second end and a control end, wherein the first end of the third switch is coupled to the second end of the flying capacitor and the second end of the third switch is coupled to the negative output terminal; the second output capacitor having a first end and a second end, wherein the first end of the second output capacitor is coupled to the second end of the third switch, and the second end of the second output capacitor is coupled to the reference ground; and the fourth switch having a first end, a second end and a control end, wherein the first end of the fourth switch is coupled to the second end of the flying capacitor and the second end of the fourth switch is coupled to the reference ground; the method comprising selecting a serial resistance for the second switch in its ON state to be at least twice higher than the serial resistance for each of the first switch, the third switch and the fourth switch in their ON states.",0.4943725724568792,0.9887451449137584,,,,,
8660067,"1. Apparatus for communicating between a server of an advanced metering infrastructure (AMI) system and a distribution automation (DA) device, the AMI system comprising a wireless network of metering devices that communicate in accordance with a first communications protocol, each metering device defining a node on the wireless network and each node having a unique identifier on the wireless network, the DA device being adapted to communicate in accordance with a second protocol that is different from the first protocol of the wireless network of metering devices, the apparatus comprising: a first communications interface that operates in accordance with the first communications protocol to communicate via said wireless network of the AMI system; a second communications interface adapted to enable the apparatus to be connected to a corresponding interface of the DA device; a memory containing one or more ANSI C12.19-compliant data tables; and a processor that operates to:",0.5056909316855972,0.9886181366288056,,,,,
8387051,"1. A computer-implemented method comprising: identifying one or more machines that are suitable to perform a particular computing job; determining that the one or more identified machines are missing one or more dimensions for performing the particular computing job; selecting, by a smart scheduler, the one or more identified machines to perform the particular computing job based, at least in part, on the determining; locating a group of config jobs to be performed on the one or more selected machines to cause the one or more selected machines to be configured to include the one or more dimensions, wherein locating the group of config jobs comprises only grouping config jobs together that do not cause any unresolved constraint conflicts with any other config jobs within the group; and causing, automatically and without user intervention, the located group of config jobs to be performed on the one or more selected machines.",0.4941108415452242,0.9882216830904484,,,,,
8513227,"1. A method of treating a mammal at risk for or having sepsis, septicemia, and/or endotoxic shock, the method comprising administering to the mammal a purified tanshinone in a manner effective to reduce or prevent a physiologic effect of the sepsis, septicemia, and/or endotoxic shock, wherein the purified tanshinone is tanshinone IIA sodium sulfonate.",0.4940639608726938,0.9881279217453875,,,,,
9108884,"1. A method of producing metakaolin, comprising the step of heating kaolinite clay with a hot industrial mineral, wherein said kaolinite clay is added to the hot industrial mineral after said industrial mineral has been heated to a temperature of between 750° F. to 1400° F. and discharged from a furnace or calciner, and the kaolinite clay is heated solely using the heat from the hot industrial mineral for a time sufficient to create metakaolin, wherein said kaolinite clay is about at least 90% pure and the temperature of the kaolinite clay does not vary by more than 50° F. during the heating for a time sufficient to create metakaolin.",0.4939641372625962,0.9879282745251924,,,,,
8668350,"1. A lighting system, comprising: an LED array which includes first and second LED sub-arrays; a first input operatively coupled to the first LED sub-array through a controller; and a second input operatively coupled to the second LED sub-array through the controller; wherein first and second wavelength spectrums provided by the first and second sub-arrays, respectively, are adjustable in response to adjusting first and second input signals provided to the first and second inputs, respectively.",0.5061581973272895,0.987683605345421,,,,,
9450132,"1. A photoelectric conversion device comprising: a single crystal semiconductor layer having one conductivity type over a substrate; a buffer layer including a single crystal region and an amorphous region over the single crystal semiconductor layer; a first semiconductor layer including a single crystal region and an amorphous region over and in direct contact with the buffer layer; and a second semiconductor layer having a conductivity type opposite to the one conductivity type over the first semiconductor layer, wherein a proportion of the amorphous region in the first semiconductor layer gradually increases with respect to a proportion of the single crystal region in the first semiconductor layer as the distance from the buffer layer in the direction of the second semiconductor layer increases forming a conical shape, and wherein the first semiconductor layer has i-type conductivity.",0.4938254742529766,0.9876509485059533,,,,,
